player_id,player_name,nationality,position,preferred_foot,date_of_birth,birth_year,height_cm,height_category,market_value_eur,market_value_million
568693,Pape Matar Sarr,Senegal,Central Midfield,right,2002-09-14,2002.0,184.0,Tall,45000000.0,45.0
125868,Pape Souaré,Senegal,Left-Back,left,1990-06-06,1990.0,178.0,Average,2000000.0,2.0
33952,Papiss Demba Cissé,Senegal; France,Centre-Forward,right,1985-06-03,1985.0,180.0,Average,7500000.0,7.5
136610,Papy Djilobodji,Senegal,Centre-Back,left,1988-12-01,1988.0,193.0,Very Tall,5000000.0,5.0
470596,Paris Maghoma,England; DR Congo,Central Midfield,right,2001-05-08,2001.0,184.0,Tall,350000.0,0.35
61671,Paris Simmons,England,Centre-Forward,,1990-01-02,1990.0,,Unknown,,
18875,Pascal Chimbonda,Guadeloupe; France,Right-Back,right,1979-02-21,1979.0,182.0,Tall,2000000.0,2.0
3193,Pascal Cygan,France; Poland,Centre-Back,left,1974-04-29,1974.0,192.0,Very Tall,1400000.0,1.4
82873,Pascal Groß,Germany,Central Midfield,right,1991-06-15,1991.0,181.0,Tall,8000000.0,8.0
410708,Pascal Struijk,Netherlands; Belgium,Centre-Back,left,1999-08-11,1999.0,190.0,Tall,18000000.0,18.0
95,Pascal Zuberbühler,Switzerland,Goalkeeper,right,1971-01-08,1971.0,197.0,Very Tall,,
42032,Pat Baldwin,England,Centre-Back,right,1982-11-12,1982.0,183.0,Tall,,
150453,Pat McGibbon,Northern Ireland,Centre-Back,,1973-09-06,1973.0,,Unknown,,
177254,Pat van den Hauwe,Wales; Belgium,Left-Back,right,1960-12-16,1960.0,180.0,Average,,
17418,Patrice Carteron,France,Centre-Back,right,1970-07-30,1970.0,183.0,Tall,,
5285,Patrice Evra,France; Senegal,Left-Back,left,1981-05-15,1981.0,174.0,Average,1000000.0,1.0
3595,Patrice Luzi,France,Goalkeeper,right,1980-07-08,1980.0,192.0,Very Tall,100000.0,0.1
13982,Patrick Agyemang,Ghana; England,Centre-Forward,right,1980-09-29,1980.0,185.0,Tall,500000.0,0.5
183334,Patrick Bamford,England; Ireland,Centre-Forward,left,1993-09-05,1993.0,185.0,Tall,9000000.0,9.0
25883,Patrick Blondeau,France,Right-Back,right,1968-01-27,1968.0,174.0,Average,,
107065,Patrick Colleter,France,Left-Back,right,1965-11-06,1965.0,178.0,Average,,
34560,Patrick Cregg,Ireland,Central Midfield,right,1986-02-21,1986.0,176.0,Average,250000.0,0.25
265078,Patrick Cutrone,Italy,Centre-Forward,right,1998-01-03,1998.0,183.0,Tall,9000000.0,9.0
20082,Patrick Foletti,Switzerland; Italy,Goalkeeper,,1974-05-27,1974.0,187.0,Tall,,
4385,Patrick Kluivert,Netherlands; Suriname,Centre-Forward,right,1976-07-01,1976.0,191.0,Very Tall,7500000.0,7.5
26415,Patrick Mboma,Cameroon; France,Centre-Forward,right,1970-11-15,1970.0,185.0,Tall,,
29974,Patrick McCarthy,Ireland,Centre-Back,right,1983-05-31,1983.0,185.0,Tall,500000.0,0.5
225452,Patrick Roberts,England,Right Winger,left,1997-02-05,1997.0,167.0,Short,2000000.0,2.0
107238,Patrick Valéry,France,Right-Back,,1969-07-03,1969.0,177.0,Average,,
3183,Patrick Vieira,France; Senegal,Defensive Midfield,right,1976-06-23,1976.0,192.0,Very Tall,,
52119,Patrick van Aanholt,Netherlands; Curacao,Left-Back,left,1990-08-29,1990.0,176.0,Average,7000000.0,7.0
191,Patrik Andersson,Sweden,Centre-Back,,1971-08-18,1971.0,,Unknown,,
3218,Patrik Berger,Czech Republic,Attacking Midfield,,1973-11-10,1973.0,,Unknown,900000.0,0.9
429563,Patrik Gunnarsson,Iceland,Goalkeeper,right,2000-11-15,2000.0,190.0,Tall,500000.0,0.5
85469,Patrizio Billio,Italy,Attacking Midfield,,1974-04-19,1974.0,178.0,Average,,
365172,Patson Daka,Zambia,Centre-Forward,right,1998-10-09,1998.0,183.0,Tall,12000000.0,12.0
286415,Pau López,Spain,Goalkeeper,left,1994-12-13,1994.0,189.0,Tall,1500000.0,1.5
399776,Pau Torres,Spain,Centre-Back,left,1997-01-16,1997.0,192.0,Very Tall,45000000.0,45.0
222253,Paul Allen,England,Right Midfield,,1962-08-28,1962.0,170.0,Average,,
37393,Paul Anderson,England,Right Midfield,right,1988-07-23,1988.0,175.0,Average,100000.0,0.1
107082,Paul Barrett,England,Midfielder,,1978-04-13,1978.0,175.0,Average,,
223222,Paul Beesley,England,Centre-Back,left,1965-07-21,1965.0,185.0,Tall,,
14560,Paul Bernard,Scotland,Central Midfield,right,1972-12-30,1972.0,183.0,Tall,,
186012,Paul Bodin,Wales,Left-Back,left,1964-09-13,1964.0,183.0,Tall,,
13440,Paul Boertien,England,Left-Back,left,1979-01-20,1979.0,178.0,Average,,
4376,Paul Bosvelt,Netherlands,Defensive Midfield,right,1970-03-26,1970.0,183.0,Tall,2000000.0,2.0
175999,Paul Bracewell,England,Central Midfield,,1962-07-19,1962.0,173.0,Average,,
224845,Paul Brayson,England,Centre-Forward,right,1977-09-16,1977.0,163.0,Short,,
7031,Paul Brooker,England,Attacking Midfield,right,1976-11-25,1976.0,173.0,Average,,
222559,Paul Browne,Scotland,Centre-Back,right,1975-02-17,1975.0,185.0,Tall,,
4278,Paul Butler,Ireland,Centre-Back,right,1972-11-02,1972.0,191.0,Very Tall,,
39322,Paul Cook,England,Central Midfield,left,1967-02-22,1967.0,182.0,Tall,,
11661,Paul Crichton,England,Goalkeeper,right,1968-10-03,1968.0,181.0,Tall,,
36357,Paul Dalglish,Scotland,Centre-Forward,right,1977-02-18,1977.0,176.0,Average,,
176686,Paul Davis,England,Central Midfield,left,1961-12-09,1961.0,178.0,Average,,
3716,Paul Devlin,Scotland; England,Attacking Midfield,right,1972-04-14,1972.0,173.0,Average,,
9221,Paul Dickov,Scotland,Centre-Forward,,1972-11-01,1972.0,,Unknown,400000.0,0.4
29875,Paul Donnelly,Ireland,Right-Back,,1979-08-31,1979.0,178.0,Average,,
113034,Paul Downing,England,Centre-Back,right,1991-10-26,1991.0,185.0,Tall,,
170321,Paul Dummett,Wales; England,Centre-Back,left,1991-09-26,1991.0,183.0,Tall,900000.0,0.9
222499,Paul Elliott,England,Centre-Back,,1964-03-18,1964.0,190.0,Tall,,
103459,Paul Evans,South Africa; Australia,Goalkeeper,,1973-12-28,1973.0,190.0,Tall,,
13726,Paul Furlong,England; Montserrat,Centre-Forward,right,1968-10-01,1968.0,183.0,Tall,,
12569,Paul Gallacher,Scotland,Goalkeeper,,1979-08-16,1979.0,183.0,Tall,500000.0,0.5
10501,Paul Gallagher,Scotland,Central Midfield,right,1984-09-08,1984.0,185.0,Tall,400000.0,0.4
3830,Paul Gascoigne,England,Attacking Midfield,right,1967-05-27,1967.0,178.0,Average,,
3584,Paul Gerrard,England,Goalkeeper,left,1973-01-22,1973.0,188.0,Tall,1060000.0,1.06
176014,Paul Gibson,England,Goalkeeper,,1976-11-01,1976.0,188.0,Tall,,
225319,Paul Goddard,England,Centre-Forward,,1959-10-12,1959.0,,Unknown,,
48670,Paul Hall,Jamaica; England,Centre-Forward,,1972-07-03,1972.0,175.0,Average,,
22229,Paul Harrison,England,Goalkeeper,,1984-12-18,1984.0,183.0,Tall,125000.0,0.125
13790,Paul Heald,England,Goalkeeper,right,1968-09-20,1968.0,188.0,Tall,,
13581,Paul Heckingbottom,England,Left-Back,left,1977-07-17,1977.0,182.0,Tall,,
177266,Paul Holmes,England,Right-Back,right,1968-02-18,1968.0,178.0,Average,,
33494,Paul Hughes,England,Central Midfield,right,1976-04-19,1976.0,183.0,Tall,,
45516,Paul Huntington,England,Centre-Back,right,1987-09-17,1987.0,191.0,Very Tall,800000.0,0.8
229553,Paul Hyde,England,Goalkeeper,right,1963-04-07,1963.0,185.0,Tall,,
13586,Paul Ifill,Barbados; England,Right Winger,right,1979-10-20,1979.0,180.0,Average,1500000.0,1.5
3248,Paul Ince,England; Barbados,Central Midfield,right,1967-10-21,1967.0,178.0,Average,,
3684,Paul Jones,Wales,Goalkeeper,right,1967-04-18,1967.0,191.0,Very Tall,,
97920,Paul Jones,England,Centre-Back,,1978-06-03,1978.0,185.0,Tall,,
188490,Paul Kee,Northern Ireland,Goalkeeper,right,1969-11-08,1969.0,191.0,Very Tall,,
8068,Paul Keegan,Ireland,Central Midfield,right,1984-07-05,1984.0,180.0,Average,,
107813,Paul Kitson,England,Centre-Forward,,1971-01-09,1971.0,180.0,Average,,
107091,Paul Knight,Ireland,Striker,,1980-10-16,1980.0,180.0,Average,,
3296,Paul Konchesky,England,Left-Back,left,1981-05-15,1981.0,178.0,Average,500000.0,0.5
177122,Paul Lake,England,Central Midfield,right,1968-10-28,1968.0,183.0,Tall,,
229827,Paul Mahorn,England,Centre-Forward,,1973-08-13,1973.0,,Unknown,,
229828,Paul Marquis,England,Centre-Back,right,1972-08-29,1972.0,,Unknown,,
134345,Paul Mason,England,Central Midfield,,1963-09-03,1963.0,175.0,Average,,
214776,Paul McCallum,England,Centre-Forward,right,1993-07-28,1993.0,191.0,Very Tall,,
227862,Paul McDonald,Scotland,Left-Back,,1968-04-20,1968.0,,Unknown,,
238087,Paul McGee,Ireland,Left Midfield,left,1968-05-17,1968.0,,Unknown,,
102492,Paul McGrath,Ireland; Nigeria,Centre-Back,right,1959-12-04,1959.0,183.0,Tall,,
168581,Paul McGregor,England,Right Winger,right,1974-12-17,1974.0,178.0,Average,,
24636,Paul McShane,Ireland,Centre-Back,right,1986-01-06,1986.0,183.0,Tall,1000000.0,1.0
11716,Paul McVeigh,Northern Ireland,Left Winger,left,1977-12-06,1977.0,168.0,Short,750000.0,0.75
3250,Paul Merson,England,Right Midfield,,1968-03-20,1968.0,,Unknown,,
222299,Paul Miller,England,Centre-Forward,,1968-01-31,1968.0,,Unknown,,
229829,Paul Mitchell,England,Central Midfield,right,1971-10-20,1971.0,178.0,Average,,
175986,Paul Moody,England,Centre-Forward,right,1967-06-13,1967.0,191.0,Very Tall,,
229830,Paul Moran,England,Centre-Forward,,1968-05-23,1968.0,,Unknown,,
223447,Paul Mortimer,England,Midfielder,,1968-05-08,1968.0,,Unknown,,
222523,Paul Moulden,England,Centre-Forward,right,1967-09-06,1967.0,173.0,Average,,
8055,Paul Murphy,Ireland,Goalkeeper,,1985-03-26,1985.0,185.0,Tall,,
19390,Paul Murray,England,Attacking Midfield,right,1976-08-31,1976.0,175.0,Average,,
4092,Paul Okon,Australia; Belgium,Defensive Midfield,right,1972-04-05,1972.0,181.0,Tall,,
272855,Paul Onuachu,Nigeria,Centre-Forward,right,1994-05-28,1994.0,200.0,Very Tall,13000000.0,13.0
101381,Paul Parker,England,Right-Back,right,1964-04-04,1964.0,170.0,Average,,
105905,Paul Pettinger,England,Goalkeeper,right,1975-10-01,1975.0,183.0,Tall,,
122153,Paul Pogba,France; Guinea,Central Midfield,both,1993-03-15,1993.0,191.0,Very Tall,48000000.0,48.0
4098,Paul Rachubka,England; United States,Goalkeeper,right,1981-05-21,1981.0,185.0,Tall,500000.0,0.5
177275,Paul Rideout,England,Centre-Forward,,1964-08-14,1964.0,180.0,Average,,
3805,Paul Ritchie,Scotland,Centre-Back,,1975-08-21,1975.0,,Unknown,,
14063,Paul Robinson,England,Left-Back,left,1978-12-14,1978.0,175.0,Average,500000.0,0.5
107101,Paul Robinson,England,Centre-Forward,,1978-11-20,1978.0,180.0,Average,,
3630,Paul Robinson,England,Goalkeeper,right,1979-10-15,1979.0,193.0,Very Tall,250000.0,0.25
44800,Paul Rodgers,England,Right-Back,right,1989-10-06,1989.0,183.0,Tall,,
228611,Paul Rogers,England,Central Midfield,,1965-03-21,1965.0,,Unknown,,
2953,Paul Scharner,Austria,Defensive Midfield,,1980-03-11,1980.0,,Unknown,1500000.0,1.5
3397,Paul Scholes,England,Central Midfield,right,1974-11-16,1974.0,168.0,Short,1000000.0,1.0
14068,Paul Shaw,England,Centre-Forward,right,1973-09-04,1973.0,177.0,Average,,
12790,Paul Sheerin,Scotland,Left Midfield,left,1974-08-28,1974.0,178.0,Average,,
228811,Paul Shepherd,England,Centre-Forward,right,1977-11-17,1977.0,183.0,Tall,,
96439,Paul Simon Tracey,Northern Ireland,Left Midfield,,1990-10-08,1990.0,,Unknown,,
163617,Paul Simpson,England,Midfielder,right,1966-07-26,1966.0,170.0,Average,,
16092,Paul Smith,England,Goalkeeper,right,1979-12-17,1979.0,193.0,Very Tall,500000.0,0.5
536,Paul Stalteri,Canada; Italy,Right-Back,right,1977-10-18,1977.0,181.0,Tall,1500000.0,1.5
145778,Paul Stewart,England,Central Midfield,right,1964-10-07,1964.0,178.0,Average,,
97922,Paul Tait,England,Centre-Forward,,1974-10-24,1974.0,183.0,Tall,,
642366,Paul Teather,England,Midfielder,,1977-12-26,1977.0,,Unknown,,
3362,Paul Telfer,Scotland,Right-Back,right,1971-10-21,1971.0,175.0,Average,850000.0,0.85
4122,Paul Thirlwell,England,Defensive Midfield,right,1979-02-13,1979.0,180.0,Average,,
4231,Paul Tierney,Ireland; England,Left-Back,left,1982-09-15,1982.0,178.0,Average,,
77580,Paul Tisdale,Malta; England,Central Midfield,right,1973-01-14,1973.0,175.0,Average,,
175993,Paul Trollope,Wales,Attacking Midfield,left,1972-06-03,1972.0,183.0,Tall,,
202797,Paul Walsh,England,Centre-Forward,,1962-10-01,1962.0,173.0,Average,,
3307,Paul Warhurst,England,Centre-Back,right,1969-09-26,1969.0,183.0,Tall,,
876362,Paul Whitmarsh,England,Centre-Forward,,1973-09-18,1973.0,,Unknown,,
177255,Paul Wilkinson,England,Centre-Forward,,1964-10-30,1964.0,,Unknown,,
229054,Paul Williams,England,Left-Back,,1969-09-11,1969.0,,Unknown,,
267381,Paul Williams,Northern Ireland,Striker,,1963-09-08,1963.0,,Unknown,,
3323,Paul Williams,England,Centre-Back,,1971-03-26,1971.0,183.0,Tall,,
223316,Paul Williams,England,Centre-Forward,,1965-08-16,1965.0,,Unknown,,
73846,Paul-José Mpoku,DR Congo; Belgium,Attacking Midfield,right,1992-04-19,1992.0,174.0,Average,,
57229,Paulinho,Brazil,Central Midfield,right,1988-07-25,1988.0,183.0,Tall,9000000.0,9.0
372670,Paulinho,Portugal,Defensive Midfield,right,1997-12-25,1997.0,176.0,Average,,
14348,Paulo Alves,Portugal,Centre-Forward,,1969-12-10,1969.0,186.0,Tall,,
9832,Paulo Ferreira,Portugal,Right-Back,right,1979-01-18,1979.0,183.0,Tall,750000.0,0.75
27705,Paulo Futre,Portugal,Left Winger,left,1966-02-28,1966.0,175.0,Average,,
195488,Paulo Gazzaniga,Argentina; Italy,Goalkeeper,right,1992-01-02,1992.0,195.0,Very Tall,3000000.0,3.0
3230,Paulo Wanchope,Costa Rica; England,Centre-Forward,right,1976-07-31,1976.0,193.0,Very Tall,4500000.0,4.5
38800,Paulo da Silva,Paraguay,Centre-Back,right,1980-02-01,1980.0,184.0,Tall,2000000.0,2.0
15074,Pavel Pogrebnyak,Russia,Centre-Forward,,1983-11-08,1983.0,,Unknown,4500000.0,4.5
5963,Pavel Srnicek,Czech Republic; France,Goalkeeper,,1968-03-10,1968.0,188.0,Tall,600000.0,0.6
65278,Pedro,Spain,Right Winger,both,1987-07-28,1987.0,167.0,Short,9500000.0,9.5
242273,Pedro Chirivella,Spain,Defensive Midfield,right,1997-05-23,1997.0,178.0,Average,650000.0,0.65
426620,Pedro Gonçalves,Portugal,Left Winger,right,1998-06-28,1998.0,173.0,Average,,
1193867,Pedro Lima,Brazil,Right-Back,right,2006-07-01,2006.0,174.0,Average,5000000.0,5.0
9811,Pedro Mendes,Portugal,Central Midfield,both,1979-02-26,1979.0,177.0,Average,6250000.0,6.25
487465,Pedro Neto,Portugal,Right Winger,left,2000-03-09,2000.0,173.0,Average,55000000.0,55.0
101213,Pedro Obiang,Equatorial Guinea; Spain,Central Midfield,right,1992-03-27,1992.0,186.0,Tall,7000000.0,7.0
553875,Pedro Porro,Spain,Right-Back,right,1999-09-13,1999.0,173.0,Average,45000000.0,45.0
3282,Pegguy Arphexad,France; Guadeloupe,Goalkeeper,,1973-05-18,1973.0,190.0,Tall,,
244338,Pelly Ruddock Mpanzu,DR Congo; England,Defensive Midfield,right,1994-03-22,1994.0,175.0,Average,1500000.0,1.5
48930,Pelé,Portugal,Central Midfield,right,1987-09-14,1987.0,187.0,Tall,4000000.0,4.0
14203,Pelé,Cape Verde; Portugal,Centre-Back,left,1978-05-02,1978.0,186.0,Tall,700000.0,0.7
7825,Pepe Reina,Spain,Goalkeeper,right,1982-08-31,1982.0,188.0,Tall,650000.0,0.65
3735,Per Frandsen,Denmark,Right Midfield,right,1970-02-06,1970.0,178.0,Average,,
12112,Per Kröldrup,Denmark,Centre-Back,right,1979-07-31,1979.0,194.0,Very Tall,6000000.0,6.0
6710,Per Mertesacker,Germany,Centre-Back,right,1984-09-29,1984.0,200.0,Very Tall,1000000.0,1.0
97263,Per Pedersen,Denmark,Centre-Forward,,1969-03-30,1969.0,,Unknown,,
312239,Percy Tau,South Africa,Right Winger,left,1994-05-13,1994.0,175.0,Average,3000000.0,3.0
481138,Perry Digweed,England,Goalkeeper,,1959-10-26,1959.0,183.0,Tall,,
176691,Perry Groves,England,Left Winger,,1965-04-19,1965.0,175.0,Average,,
349599,Pervis Estupiñán,Ecuador; Spain,Left-Back,left,1998-01-21,1998.0,175.0,Average,30000000.0,30.0
13552,Peter Atherton,England,Centre-Back,right,1970-04-06,1970.0,178.0,Average,,
138385,Peter Beagrie,England,Left Winger,left,1965-11-28,1965.0,,Unknown,,
102030,Peter Beardsley,England,Second Striker,right,1961-01-18,1961.0,173.0,Average,,
222486,Peter Billing,England,Centre-Back,,1964-10-24,1964.0,188.0,Tall,,
227611,Peter Butler,England,Central Midfield,right,1966-08-27,1966.0,175.0,Average,,
226939,Peter Caldwell,England,Goalkeeper,,1972-06-05,1972.0,,Unknown,,
12730,Peter Canero,Scotland; Spain,Right Midfield,right,1981-01-18,1981.0,175.0,Average,,
25201,Peter Clarke,England,Centre-Back,right,1982-01-03,1982.0,188.0,Tall,,
1319083,Peter Cormack,Scotland,Centre-Back,,1974-06-08,1974.0,,Unknown,,
4072,Peter Crouch,England; Ireland,Centre-Forward,right,1981-01-30,1981.0,200.0,Very Tall,1000000.0,1.0
22461,Peter Degn,Denmark,Right Midfield,right,1977-04-06,1977.0,178.0,Average,,
3719,Peter Enckelman,Finland,Goalkeeper,right,1977-03-10,1977.0,188.0,Tall,900000.0,0.9
409106,Peter Etebo,Nigeria,Central Midfield,right,1995-11-09,1995.0,174.0,Average,3000000.0,3.0
109505,Peter Fear,England,Centre-Back,,1973-09-10,1973.0,,Unknown,,
48000,Peter Gain,Ireland; England,Left Midfield,left,1976-11-11,1976.0,183.0,Tall,,
20968,Peter Gilbert,Wales; England,Left-Back,left,1983-07-31,1983.0,175.0,Average,,
430824,Peter Gwargis,Sweden; Australia,Right Winger,left,2000-09-04,2000.0,181.0,Tall,300000.0,0.3
41132,Peter Hartley,England,Centre-Back,left,1988-04-03,1988.0,187.0,Tall,100000.0,0.1
15927,Peter Hawkins,England,Left-Back,left,1978-09-18,1978.0,183.0,Tall,,
1072241,Peter Holcroft,England,Central Midfield,,1976-01-03,1976.0,,Unknown,,
1004612,Peter Keen,England,Goalkeeper,,1976-11-16,1976.0,184.0,Tall,,
13523,Peter Kennedy,Northern Ireland,Left-Back,left,1973-09-10,1973.0,180.0,Average,,
9620,Peter Løvenkrands,Denmark,Centre-Forward,left,1980-01-29,1980.0,179.0,Average,1000000.0,1.0
57494,Peter Moore,England,Centre-Back,right,1988-09-13,1988.0,,Unknown,,
13534,Peter Ndlovu,Zimbabwe,Centre-Forward,right,1973-02-25,1973.0,173.0,Average,,
12516,Peter Odemwingie,Nigeria; Russia,Centre-Forward,right,1981-07-15,1981.0,181.0,Tall,1500000.0,1.5
28801,Peter Ramage,England; Scotland,Centre-Back,right,1983-11-22,1983.0,185.0,Tall,750000.0,0.75
79806,Peter Reid,England,Defensive Midfield,,1956-06-20,1956.0,173.0,Average,,
3465,Peter Schmeichel,Denmark; Poland,Goalkeeper,right,1963-11-18,1963.0,196.0,Very Tall,,
101383,Peter Shilton,England,Goalkeeper,,1949-09-18,1949.0,,Unknown,,
195180,Peter Shirtliff,England,Centre-Back,,1961-04-06,1961.0,183.0,Tall,,
12724,Peter Thorne,England,Centre-Forward,right,1973-06-21,1973.0,183.0,Tall,,
38097,Peter Till,England,Right Midfield,right,1985-09-07,1985.0,180.0,Average,75000.0,0.075
227620,Peter Whiston,England,Centre-Back,,1968-01-04,1968.0,185.0,Tall,,
3762,Peter Whittingham,England,Central Midfield,left,1984-09-08,1984.0,177.0,Average,2500000.0,2.5
5658,Petr Cech,Czech Republic,Goalkeeper,left,1982-05-20,1982.0,196.0,Very Tall,2500000.0,2.5
4316,Petri Pasanen,Finland,Centre-Back,,1980-09-24,1980.0,,Unknown,,
6641,Petter Rudi,Norway,Central Midfield,right,1973-09-17,1973.0,191.0,Very Tall,,
26422,Petter Vaagan Moen,Norway,Attacking Midfield,left,1984-02-05,1984.0,181.0,Tall,950000.0,0.95
62037,Phil Airey,England,Centre-Forward,right,1991-01-19,1991.0,181.0,Tall,,
3283,Phil Babb,Ireland; England,Centre-Back,left,1970-11-30,1970.0,182.0,Tall,,
15773,Phil Bardsley,Scotland; England,Right-Back,right,1985-06-28,1985.0,180.0,Average,250000.0,0.25
145766,Phil Charnock,England,Central Midfield,,1975-02-14,1975.0,180.0,Average,,
406635,Phil Foden,England,Right Winger,left,2000-05-28,2000.0,171.0,Average,150000000.0,150.0
228012,Phil Gee,England,Centre-Forward,,1964-12-19,1964.0,,Unknown,,
3656,Phil Gilchrist,England,Centre-Back,left,1973-08-25,1973.0,183.0,Tall,,
13243,Phil Gulliver,England,Centre-Back,right,1982-09-12,1982.0,188.0,Tall,,
13520,Phil Jagielka,England; Poland,Centre-Back,right,1982-08-17,1982.0,180.0,Average,250000.0,0.25
47982,Phil Jevons,England,Centre-Forward,right,1979-08-01,1979.0,178.0,Average,,
117996,Phil Jones,England,Centre-Back,right,1992-02-21,1992.0,185.0,Tall,1500000.0,1.5
222296,Phil King,England,Left-Back,,1967-12-28,1967.0,173.0,Average,,
59175,Phil Marsh,England,Centre-Forward,right,1986-11-15,1986.0,178.0,Average,,
224393,Phil Morgan,England,Goalkeeper,,1974-12-18,1974.0,,Unknown,,
11720,Phil Mulryne,Northern Ireland,Central Midfield,right,1978-01-01,1978.0,175.0,Average,500000.0,0.5
3404,Phil Neville,England,Right-Back,right,1977-01-21,1977.0,180.0,Average,1000000.0,1.0
3987,Phil O'Donnell,Scotland,Central Midfield,left,1972-03-25,1972.0,178.0,Average,,
133858,Phil Ofosu-Ayeh,Ghana; Germany,Right-Back,right,1991-09-15,1991.0,183.0,Tall,300000.0,0.3
211267,Phil Scott,Scotland,Midfielder,,1974-11-14,1974.0,185.0,Tall,,
12607,Phil Stamp,England,Central Midfield,right,1975-12-12,1975.0,178.0,Average,,
66508,Phil Warner,England,Right-Back,right,1979-02-02,1979.0,175.0,Average,,
222239,Phil Whelan,England,Centre-Back,,1972-08-07,1972.0,193.0,Very Tall,,
103464,Philemon Masinga,South Africa,Centre-Forward,,1969-06-28,1969.0,193.0,Very Tall,,
320411,Philip Billing,Denmark; Nigeria,Central Midfield,left,1996-06-11,1996.0,193.0,Very Tall,18000000.0,18.0
112617,Philip Heise,Germany,Left-Back,left,1991-06-20,1991.0,184.0,Tall,550000.0,0.55
28805,Philip Ifil,England; St. Lucia,Right-Back,right,1986-11-18,1986.0,175.0,Average,750000.0,0.75
228812,Philip Naisbett,England,Goalkeeper,,1979-01-02,1979.0,188.0,Tall,,
271098,Philip Zinckernagel,Denmark,Left Winger,right,1994-12-16,1994.0,175.0,Average,3000000.0,3.0
2895,Philipp Degen,Switzerland,Right-Back,,1983-02-15,1983.0,,Unknown,1500000.0,1.5
53173,Philipp Wollscheid,Germany,Centre-Back,,1989-03-06,1989.0,,Unknown,2500000.0,2.5
27972,Philippe Albert,Belgium,Centre-Back,left,1967-08-10,1967.0,190.0,Tall,,
6741,Philippe Christanval,France; Guadeloupe,Centre-Back,right,1978-08-31,1978.0,189.0,Tall,400000.0,0.4
9636,Philippe Clement,Belgium,Centre-Back,right,1974-03-22,1974.0,191.0,Very Tall,,
80444,Philippe Coutinho,Brazil; Portugal,Attacking Midfield,right,1992-06-12,1992.0,172.0,Average,7500000.0,7.5
340460,Philippe Sandler,Netherlands; United States,Centre-Back,right,1997-02-10,1997.0,190.0,Tall,2000000.0,2.0
4277,Philippe Senderos,Switzerland; Spain,Centre-Back,right,1985-02-14,1985.0,189.0,Tall,2000000.0,2.0
102485,Pierluigi Casiraghi,Italy,Centre-Forward,,1969-03-04,1969.0,,Unknown,,
244192,Pierluigi Gollini,Italy,Goalkeeper,right,1995-03-18,1995.0,194.0,Very Tall,10000000.0,10.0
23919,Pierre Ducrocq,France,Defensive Midfield,right,1976-12-18,1976.0,179.0,Average,,
538994,Pierre Ekwah,France; Ghana,Defensive Midfield,left,2002-01-15,2002.0,189.0,Tall,500000.0,0.5
28950,Pierre Issa,South Africa; France,Centre-Back,right,1975-09-11,1975.0,195.0,Very Tall,,
5629,Pierre Laurent,France,Centre-Forward,,1970-12-13,1970.0,176.0,Average,,
377393,Pierre Lees-Melou,France,Defensive Midfield,right,1993-05-25,1993.0,185.0,Tall,5000000.0,5.0
3329,Pierre Womé,Cameroon,Left-Back,,1979-03-26,1979.0,,Unknown,,
3520,Pierre van Hooijdonk,Netherlands; Morocco,Centre-Forward,right,1969-11-29,1969.0,193.0,Very Tall,,
58864,Pierre-Emerick Aubameyang,Gabon; France,Centre-Forward,right,1989-06-18,1989.0,187.0,Tall,4000000.0,4.0
167799,Pierre-Emile Højbjerg,Denmark; France,Defensive Midfield,right,1995-08-05,1995.0,185.0,Tall,18000000.0,18.0
3116,Pierre-Yves André,France,Centre-Forward,left,1974-05-14,1974.0,185.0,Tall,,
3694,Piotr Swierczewski,Poland; France,Defensive Midfield,,1972-04-08,1972.0,,Unknown,,
365544,Pontus Dahlberg,Sweden,Goalkeeper,right,1999-01-21,1999.0,194.0,Very Tall,1000000.0,1.0
125314,Pontus Jansson,Sweden,Centre-Back,right,1991-02-13,1991.0,196.0,Very Tall,2500000.0,2.5
102617,Pontus Kamark,Sweden,Centre-Back,right,1969-04-05,1969.0,177.0,Average,,
17187,Porfírio,Portugal,Left Winger,left,1973-09-28,1973.0,172.0,Average,,
26847,Preki,United States; Serbia,Attacking Midfield,left,1963-06-24,1963.0,175.0,Average,,
42576,Przemyslaw Kazimierczak,Poland,Goalkeeper,right,1988-05-05,1988.0,191.0,Very Tall,50000.0,0.05
383109,Przemyslaw Placheta,Poland,Left Winger,left,1998-03-23,1998.0,178.0,Average,1800000.0,1.8
142511,Pål Lydersen,Norway,Left-Back,left,1965-09-10,1965.0,183.0,Tall,,
57071,Péter Gulácsi,Hungary,Goalkeeper,right,1990-05-06,1990.0,190.0,Tall,300000.0,0.3
5001,Péter Halmosi,Hungary,Left Midfield,left,1979-09-25,1979.0,182.0,Tall,1000000.0,1.0
74157,Péter Kurucz,Hungary,Goalkeeper,right,1988-05-30,1988.0,193.0,Very Tall,250000.0,0.25
35008,Péter Máté,Hungary,Centre-Back,right,1984-12-02,1984.0,195.0,Very Tall,300000.0,0.3
244140,Quade Taylor,England,Centre-Back,right,1993-12-11,1993.0,191.0,Very Tall,,
14551,Quincy Owusu-Abeyie,Ghana; Netherlands,Left Winger,right,1986-04-15,1986.0,182.0,Tall,1000000.0,1.0
3541,Quinton Fortune,South Africa; England,Left-Back,left,1977-05-21,1977.0,182.0,Tall,2100000.0,2.1
